Kingdom,Phylum,Class,Subclass,Infraclass,Subterclass,Superorder,Order,Superfamily,Family,Genus,Species,Subfamily,Tribe,Subphylum,Suborder,Superclass,Infraorder,Parvorder,Section,Subsection,Flokkun,id,N,Artal,skipting,stod,Nu,A,worms
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Microphthalmidae,Microphthalmus,Microphthalmus aberrans,,,,Nereidiformia,,,,,,Microphthalmus aberrans,B5A,3,2013,1,B5,3,130168,130168
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Microphthalmidae,Microphthalmus,Microphthalmus aberrans,,,,Nereidiformia,,,,,,Microphthalmus aberrans,A7C,1,2014,4,A7,4,130168,130168
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Microphthalmidae,Microphthalmus,Microphthalmus aberrans,,,,Nereidiformia,,,,,,Microphthalmus aberrans,4C,2,2016,4,4C,8,130168,130168
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Microphthalmidae,Microphthalmus,Microphthalmus aberrans,,,,Nereidiformia,,,,,,Microphthalmus aberrans,C4C,4,2013,8,C4,32,130168,130168
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Microphthalmidae,Microphthalmus,Microphthalmus aberrans,,,,Nereidiformia,,,,,,Microphthalmus aberrans,4A,1,2016,4,4A,4,130168,130168
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Microphthalmidae,Microphthalmus,Microphthalmus aberrans,,,,Nereidiformia,,,,,,Microphthalmus aberrans,E4B,3,2014,1,E4,3,130168,130168
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Microphthalmidae,Microphthalmus,Microphthalmus aberrans,,,,Nereidiformia,,,,,,Microphthalmus aberrans,C4A,5,2015,4,C4,20,130168,130168
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Microphthalmidae,Microphthalmus,Microphthalmus aberrans,,,,Nereidiformia,,,,,,Microphthalmus aberrans,E4A,2,2014,1,E4,2,130168,130168
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Microphthalmidae,Microphthalmus,Microphthalmus aberrans,,,,Nereidiformia,,,,,,Microphthalmus aberrans,4B,1,2016,4,4B,4,130168,130168
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Microphthalmidae,Microphthalmus,Microphthalmus aberrans,,,,Nereidiformia,,,,,,Microphthalmus aberrans,C4B,1,2015,4,C4,4,130168,130168
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Microphthalmidae,Microphthalmus,Microphthalmus aberrans,,,,Nereidiformia,,,,,,Microphthalmus aberrans,4A,7,2016,4,4A,28,130168,130168
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Microphthalmidae,Microphthalmus,Microphthalmus aberrans,,,,Nereidiformia,,,,,,Microphthalmus aberrans,E4A,2,2017,4,E4,8,130168,130168
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Microphthalmidae,Microphthalmus,Microphthalmus aberrans,,,,Nereidiformia,,,,,,Microphthalmus aberrans,E4B,3,2017,4,E4,12,130168,130168
Animalia,Mollusca,Gastropoda,Vetigastropoda,,,,Trochida,Trochoidea,Colloniidae,Moelleria,Moelleria costulata,Moelleriinae,,,,,,,,,Moelleria costulata,U1B,2,2013,8,U1,16,141859,141859
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,B5B,1,2015,4,B5,4,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,E4B,1,2017,1,E4,1,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,8B,12,2016,4,8B,48,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,E4B,3,2015,4,E4,12,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,E3A,5,2014,4,E3,20,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,A7B,3,2015,4,A7,12,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,E4B,2,2014,1,E4,2,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,E4C,5,2017,4,E4,20,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,E3B,1,2015,4,E3,4,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,E3A,3,2015,4,E3,12,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,B8A,1,2015,4,B8,4,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,E4B,7,2017,4,E4,28,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,C4C,1,2015,4,C4,4,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,B5A,1,2015,4,B5,4,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,E3A,2,2017,4,E3,8,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,A7A,1,2015,4,A7,4,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,8A,8,2016,4,8A,32,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,E4A,2,2017,4,E4,8,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,E4A,1,2014,1,E4,1,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,B8A,1,2017,4,B8,4,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,C4A,1,2017,4,C4,4,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,B8B,1,2015,4,B8,4,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,B0A,1,2014,1,B0,1,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya arenaria,,,,,,,,,,Mya arenaria,C4B,3,2015,4,C4,12,140430,140430
Animalia,Mollusca,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Myida,Myoidea,Myidae,Mya,Mya truncata,,,,,,,,,,Mya truncata,B8C,1,2014,4,B8,4,140431,140431
Animalia,Annelida,Polychaeta,Polychaeta incertae sedis,,,,,,Oweniidae,Myriochele,Myriochele oculata,,,,,,,,,,Myriochele oculata,U2C,1,2013,1,U2,1,130543,130543
Animalia,Mollusca,Bivalvia,Autobranchia,Pteriomorphia,,,Mytilida,Mytiloidea,Mytilidae,,,,,,,,,,,,Mytilidae,E3C,16,2014,4,E3,64,211,211
Animalia,Mollusca,Bivalvia,Autobranchia,Pteriomorphia,,,Mytilida,Mytiloidea,Mytilidae,,,,,,,,,,,,Mytilidae,B8B,2,2017,4,B8,8,211,211
Animalia,Mollusca,Bivalvia,Autobranchia,Pteriomorphia,,,Mytilida,Mytiloidea,Mytilidae,,,,,,,,,,,,Mytilidae,E3A,2,2014,1,E3,2,211,211
Animalia,Mollusca,Bivalvia,Autobranchia,Pteriomorphia,,,Mytilida,Mytiloidea,Mytilidae,,,,,,,,,,,,Mytilidae,4B,2,2016,4,4B,8,211,211
Animalia,Mollusca,Bivalvia,Autobranchia,Pteriomorphia,,,Mytilida,Mytiloidea,Mytilidae,,,,,,,,,,,,Mytilidae,B5C,7,2015,4,B5,28,211,211
Animalia,Mollusca,Bivalvia,Autobranchia,Pteriomorphia,,,Mytilida,Mytiloidea,Mytilidae,,,,,,,,,,,,Mytilidae,B0C,6,2014,1,B0,6,211,211
Animalia,Mollusca,Bivalvia,Autobranchia,Pteriomorphia,,,Mytilida,Mytiloidea,Mytilidae,,,,,,,,,,,,Mytilidae,C4B,4,2015,4,C4,16,211,211
Animalia,Mollusca,Bivalvia,Autobranchia,Pteriomorphia,,,Mytilida,Mytiloidea,Mytilidae,,,,,,,,,,,,Mytilidae,C4C,4,2014,4,C4,16,211,211
Animalia,Mollusca,Bivalvia,Autobranchia,Pteriomorphia,,,Mytilida,Mytiloidea,Mytilidae,Mytilus,Mytilus edulis,Mytilinae,,,,,,,,,Mytilus edulis,E3C,4,2015,1,E3,4,140480,140480
Animalia,Mollusca,Bivalvia,Autobranchia,Pteriomorphia,,,Mytilida,Mytiloidea,Mytilidae,Mytilus,Mytilus edulis,Mytilinae,,,,,,,,,Mytilus edulis,B8B,1,2014,1,B8,1,140480,140480
Animalia,Mollusca,Bivalvia,Autobranchia,Pteriomorphia,,,Mytilida,Mytiloidea,Mytilidae,Mytilus,Mytilus edulis,Mytilinae,,,,,,,,,Mytilus edulis,E3B,3,2014,1,E3,3,140480,140480
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Naineris,Naineris quadricuspida,Orbiniinae,,,,,,,,,Naineris quadricuspida,E4B,1,2014,1,E4,1,130517,130517
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Naineris,Naineris quadricuspida,Orbiniinae,,,,,,,,,Naineris quadricuspida,E3B,2,2014,4,E3,8,130517,130517
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Naineris,Naineris quadricuspida,Orbiniinae,,,,,,,,,Naineris quadricuspida,E3A,1,2014,4,E3,4,130517,130517
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Naineris,Naineris quadricuspida,Orbiniinae,,,,,,,,,Naineris quadricuspida,E4A,2,2014,1,E4,2,130517,130517
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Orbiniidae,Naineris,Naineris quadricuspida,Orbiniinae,,,,,,,,,Naineris quadricuspida,B0C,28,2014,1,B0,28,130517,130517
Animalia,Mollusca,Gastropoda,Caenogastropoda,,,,Littorinimorpha,Naticoidea,Naticidae,,,,,,,,,,,,Naticidae,E4C,1,2017,4,E4,4,145,145
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Nephtyidae,,,,,,Phyllodocida incertae sedis,,,,,,Nephtyidae,4C,1,2016,1,4C,1,956,956
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Nephtyidae,,,,,,Phyllodocida incertae sedis,,,,,,Nephtyidae,E3C,1,2014,1,E3,1,956,956
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Nephtyidae,,,,,,Phyllodocida incertae sedis,,,,,,Nephtyidae,E3A,2,2014,1,E3,2,956,956
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Nephtyidae,Nephtys,,,,,Phyllodocida incertae sedis,,,,,,Nephtys,4B,1,2016,1,4B,1,129370,129370
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Nephtyidae,Nephtys,,,,,Phyllodocida incertae sedis,,,,,,Nephtys,4C,2,2016,1,4C,2,129370,129370
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Hesionidae,Nereimyra,Nereimyra punctata,Psamathinae,,,Nereidiformia,,,,,,Nereimyra punctata,E3C,1,2015,4,E3,4,130185,130185
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Hesionidae,Nereimyra,Nereimyra punctata,Psamathinae,,,Nereidiformia,,,,,,Nereimyra punctata,U1B,1,2013,8,U1,8,130185,130185
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Hesionidae,Nereimyra,Nereimyra punctata,Psamathinae,,,Nereidiformia,,,,,,Nereimyra punctata,U1A,2,2013,1,U1,2,130185,130185
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Hesionidae,Nereimyra,Nereimyra punctata,Psamathinae,,,Nereidiformia,,,,,,Nereimyra punctata,U1C,1,2013,1,U1,1,130185,130185
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Nereididae,Nereis,Nereis pelagica,Nereidinae,,,Nereidiformia,,,,,,Nereis pelagica,E3C,1,2014,4,E3,4,130404,130404
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Terebellida,,Terebellidae,Nicolea,Nicolea zostericola,Terebellinae,,,Terebelliformia,,,,,,Nicolea zostericola,E3B,1,2017,4,E3,4,131508,131508
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Capitellidae,Notomastus,Notomastus latericeus,,,,,,,,,,Notomastus latericeus ,B5A,1,2017,4,B5,4,129898,129898
Animalia,Mollusca,Bivalvia,Protobranchia,,,,Nuculanida,Nuculanoidea,Nuculanidae,Nuculana,Nuculana minuta,Nuculaninae,,,,,,,,,Nuculana minuta,8C,1,2016,4,8C,4,140577,140577
Animalia,Mollusca,Bivalvia,Protobranchia,,,,Nuculanida,Nuculanoidea,Nuculanidae,Nuculana,Nuculana minuta,Nuculaninae,,,,,,,,,Nuculana minuta,4B,1,2016,4,4B,4,140577,140577
Animalia,Mollusca,Bivalvia,Protobranchia,,,,Nuculanida,Nuculanoidea,Nuculanidae,Nuculana,Nuculana minuta,Nuculaninae,,,,,,,,,Nuculana minuta,4A,2,2016,4,4A,8,140577,140577
Animalia,Mollusca,Bivalvia,Protobranchia,,,,Nuculanida,Nuculanoidea,Nuculanidae,Nuculana,Nuculana minuta,Nuculaninae,,,,,,,,,Nuculana minuta,3A,1,2016,4,3A,4,140577,140577
Animalia,Mollusca,Bivalvia,Protobranchia,,,,Nuculanida,Nuculanoidea,Nuculanidae,Nuculana,Nuculana minuta,Nuculaninae,,,,,,,,,Nuculana minuta,3B,1,2016,4,3B,4,140577,140577
Animalia,Mollusca,Bivalvia,Protobranchia,,,,Nuculanida,Nuculanoidea,Nuculanidae,Nuculana,Nuculana pernula,Nuculaninae,,,,,,,,,Nuculana pernula,8C,2,2016,4,8C,8,140579,140579
Animalia,Mollusca,Bivalvia,Protobranchia,,,,Nuculanida,Nuculanoidea,Nuculanidae,Nuculana,Nuculana pernula,Nuculaninae,,,,,,,,,Nuculana pernula,8B,7,2016,4,8B,28,140579,140579
Animalia,Mollusca,Bivalvia,Protobranchia,,,,Nuculanida,Nuculanoidea,Nuculanidae,Nuculana,Nuculana pernula,Nuculaninae,,,,,,,,,Nuculana pernula,8A,1,2016,4,8A,4,140579,140579
Animalia,Mollusca,Bivalvia,Protobranchia,,,,Nuculanida,Nuculanoidea,Nuculanidae,Nuculana,Nuculana pernula,Nuculaninae,,,,,,,,,Nuculana pernula,4B,1,2016,4,4B,4,140579,140579
Animalia,Mollusca,Bivalvia,Protobranchia,,,,Nuculanida,Nuculanoidea,Nuculanidae,Nuculana,Nuculana pernula,Nuculaninae,,,,,,,,,Nuculana pernula,5C,2,2016,4,5C,8,140579,140579
Animalia,Mollusca,Bivalvia,Protobranchia,,,,Nuculanida,Nuculanoidea,Nuculanidae,Nuculana,Nuculana pernula,Nuculaninae,,,,,,,,,Nuculana pernula,4C,1,2016,4,4C,4,140579,140579
Animalia,Mollusca,Gastropoda,Caenogastropoda,,,,Littorinimorpha,Rissooidea,Rissoidae,Onoba,Onoba aculeus,,,,,,,,,,Onoba aculeus,A7B,1,2017,4,A7,4,141308,141308
Animalia,Mollusca,Gastropoda,Caenogastropoda,,,,Littorinimorpha,Rissooidea,Rissoidae,Onoba,Onoba aculeus,,,,,,,,,,Onoba aculeus,E3A,2,2014,4,E3,8,141308,141308
Animalia,Mollusca,Gastropoda,Caenogastropoda,,,,Littorinimorpha,Rissooidea,Rissoidae,Onoba,Onoba aculeus,,,,,,,,,,Onoba aculeus,B0C,5,2014,1,B0,5,141308,141308
Animalia,Mollusca,Gastropoda,Caenogastropoda,,,,Littorinimorpha,Rissooidea,Rissoidae,Onoba,Onoba aculeus,,,,,,,,,,Onoba aculeus,B0B,1,2014,4,B0,4,141308,141308
Animalia,Mollusca,Gastropoda,Caenogastropoda,,,,Littorinimorpha,Rissooidea,Rissoidae,Onoba,Onoba striata,,,,,,,,,,Onoba striata,E3A,1,2017,4,E3,4,423578,423578
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,8A,23,2016,1,8A,23,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,7A,8,2016,4,7A,32,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,7A,8,2016,1,7A,8,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,E3B,1,2014,1,E3,1,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,5A,1,2016,1,5A,1,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,4C,12,2016,4,4C,48,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,E3B,1,2017,4,E3,4,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,C4C,2,2015,1,C4,2,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,E4C,4,2015,1,E4,4,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,A7A,2,2015,4,A7,8,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,B5A,4,2017,4,B5,16,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,5A,33,2016,4,5A,132,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,4C,52,2016,4,4C,208,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,4B,21,2016,4,4B,84,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,B8A,2,2017,4,B8,8,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,C4A,10,2015,4,C4,40,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,4A,25,2016,4,4A,100,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,C4C,7,2017,4,C4,28,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,E4B,2,2015,4,E4,8,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,E4C,9,2015,4,E4,36,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,4B,11,2016,4,4B,44,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,4B,11,2016,1,4B,11,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,C4B,1,2015,1,C4,1,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,B5C,5,2017,4,B5,20,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,8C,37,2016,1,8C,37,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,5B,39,2016,4,5B,156,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,B5B,1,2015,4,B5,4,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,B8A,2,2015,4,B8,8,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,7B,5,2016,1,7B,5,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,C4A,8,2015,1,C4,8,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,C4A,1,2014,1,C4,1,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,7C,12,2016,4,7C,48,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,7C,29,2016,1,7C,29,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,8A,1,2016,4,8A,4,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,8B,4,2016,4,8B,16,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,B5B,1,2015,1,B5,1,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,E3B,15,2015,1,E3,15,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,3A,1,2016,1,3A,1,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,E3C,9,2015,4,E3,36,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,E3C,7,2015,1,E3,7,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,E4A,2,2015,1,E4,2,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,B8B,2,2015,4,B8,8,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,3C,12,2016,4,3C,48,130500,130500
Animalia,Annelida,Polychaeta,Sedentaria,Scolecida,,,,,Opheliidae,Ophelina,Ophelina acuminata,Ophelininae,,,,,,,,,Ophelina acuminata,B8C,1,2015,1,B8,1,130500,130500
