"matched_taxon_name","Kingdom","Phylum","Class","Subclass","Infraclass","Subterclass","Superorder","Order","Superfamily","Family","Genus","Species","Subfamily","Tribe","Subphylum","Suborder","Superclass","Subgenus","Infraorder","Parvorder","Subspecies","Section","Subsection","Flokkun","id","N","Artal","skipting","stod","Nu","gamalt","A","worms","Nfm","Major Group","Family code","Species code","Food Source","Motility","Habit","Om/Ca/He","Food size/type","FeedMode","Feeding guild","Cleaned Taxon name"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","E3C",7,2015,1,"E3",7,"Ophelina acuminata","130500",130500,58,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","B5C",5,2017,4,"B5",20,"Ophelina acuminata","130500",130500,167,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","A7A",8,2016,4,"A7",32,"Ophelina acuminata","130500",130500,267,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","E4C",4,2015,1,"E4",4,"Ophelina acuminata","130500",130500,33,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","C4B",20,2017,4,"C4",80,"Ophelina acuminata","130500",130500,667,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","A7B",6,2016,4,"A7",24,"Ophelina acuminata","130500",130500,200,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","A7C",12,2016,4,"A7",48,"Ophelina acuminata","130500",130500,400,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","C4C",2,2015,1,"C4",2,"Ophelina acuminata","130500",130500,17,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","E3B",15,2015,1,"E3",15,"Ophelina acuminata","130500",130500,125,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","B5C",10,2015,4,"B5",40,"Ophelina acuminata","130500",130500,333,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","E3A",4,2015,4,"E3",16,"Ophelina acuminata","130500",130500,133,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","B8B",23,2016,1,"B8",23,"Ophelina acuminata","130500",130500,192,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","E3C",9,2015,4,"E3",36,"Ophelina acuminata","130500",130500,300,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","B5B",1,2015,1,"B5",1,"Ophelina acuminata","130500",130500,8,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","B5A",4,2017,4,"B5",16,"Ophelina acuminata","130500",130500,133,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","C4B",21,2016,4,"C4",84,"Ophelina acuminata","130500",130500,700,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","C4C",7,2017,4,"C4",28,"Ophelina acuminata","130500",130500,233,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","A7",2,1999,1,"A7",2,"Ophelina acuminata","130500",130500,89,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","C4",17,1999,1,"C4",17,"Ophelina acuminata","130500",130500,756,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","C4B",1,2015,1,"C4",1,"Ophelina acuminata","130500",130500,8,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","B5B",39,2016,4,"B5",156,"Ophelina acuminata","130500",130500,1300,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","E3B",6,2015,4,"E3",24,"Ophelina acuminata","130500",130500,200,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","B8A",23,2016,1,"B8",23,"Ophelina acuminata","130500",130500,192,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","E3A",10,2015,1,"E3",10,"Ophelina acuminata","130500",130500,83,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","B5A",33,2016,4,"B5",132,"Ophelina acuminata","130500",130500,1100,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","E3B",1,2016,1,"E3",1,"Ophelina acuminata","130500",130500,8,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","C4C",1,2016,1,"C4",1,"Ophelina acuminata","130500",130500,8,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","E3A",9,2016,4,"E3",36,"Ophelina acuminata","130500",130500,300,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","B8C",37,2016,1,"B8",37,"Ophelina acuminata","130500",130500,308,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","E4B",11,2016,4,"E4",44,"Ophelina acuminata","130500",130500,367,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","C4A",31,2016,4,"C4",124,"Ophelina acuminata","130500",130500,1033,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","B5B",1,2015,4,"B5",4,"Ophelina acuminata","130500",130500,33,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","B8C",5,2017,4,"B8",20,"Ophelina acuminata","130500",130500,167,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","C4C",52,2016,4,"C4",208,"Ophelina acuminata","130500",130500,1733,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","B5A",1,2015,1,"B5",1,"Ophelina acuminata","130500",130500,8,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","A7A",2,2015,4,"A7",8,"Ophelina acuminata","130500",130500,67,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Ophelina acuminata","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Opheliidae","Ophelina","Ophelina acuminata","Ophelininae","","","","","","","","","","","Ophelina acuminata","E4C",1,2016,1,"E4",1,"Ophelina acuminata","130500",130500,8,"POSE","0270","1140","SS","M","F","Om","sed/pom/mic","De","SS-De","Ophelina acuminata"
"Pectinaria granulata","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Pectinariidae","Pectinaria","Pectinaria granulata","","","","Terebelliformia","","","","","","","","Pectinaria granulata","B0A",3,2014,1,"B0",3,"Pectinaria granulata","130593",130593,25,"POSE","0280","1250","SS","D","T","Om","sed/pom/mic","De","SS-De","Pectinaria granulata"
"Pectinaria granulata","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Pectinariidae","Pectinaria","Pectinaria granulata","","","","Terebelliformia","","","","","","","","Pectinaria granulata","B8",2,1999,1,"B8",2,"Pectinaria granulata","130593",130593,89,"POSE","0280","1250","SS","D","T","Om","sed/pom/mic","De","SS-De","Pectinaria granulata"
"Pectinaria granulata","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Pectinariidae","Pectinaria","Pectinaria granulata","","","","Terebelliformia","","","","","","","","Pectinaria granulata","C4",8,1999,1,"C4",8,"Pectinaria granulata","130593",130593,356,"POSE","0280","1250","SS","D","T","Om","sed/pom/mic","De","SS-De","Pectinaria granulata"
"Pectinaria granulata","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Pectinariidae","Pectinaria","Pectinaria granulata","","","","Terebelliformia","","","","","","","","Pectinaria granulata","E3A",1,2014,1,"E3",1,"Pectinaria granulata","130593",130593,8,"POSE","0280","1250","SS","D","T","Om","sed/pom/mic","De","SS-De","Pectinaria granulata"
"Pectinaria granulata","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Pectinariidae","Pectinaria","Pectinaria granulata","","","","Terebelliformia","","","","","","","","Pectinaria granulata","E3C",1,2017,4,"E3",4,"Pectinaria granulata","130593",130593,33,"POSE","0280","1250","SS","D","T","Om","sed/pom/mic","De","SS-De","Pectinaria granulata"
"Pectinaria granulata","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Pectinariidae","Pectinaria","Pectinaria granulata","","","","Terebelliformia","","","","","","","","Pectinaria granulata","B0C",4,2013,1,"B0",4,"Pectinaria granulata","130593",130593,33,"POSE","0280","1250","SS","D","T","Om","sed/pom/mic","De","SS-De","Pectinaria granulata"
"Pectinaria granulata","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Pectinariidae","Pectinaria","Pectinaria granulata","","","","Terebelliformia","","","","","","","","Pectinaria granulata","E3C",1,2017,1,"E3",1,"Pectinaria granulata","130593",130593,8,"POSE","0280","1250","SS","D","T","Om","sed/pom/mic","De","SS-De","Pectinaria granulata"
"Pectinaria granulata","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Pectinariidae","Pectinaria","Pectinaria granulata","","","","Terebelliformia","","","","","","","","Pectinaria granulata","U1C",4,2013,1,"U1",4,"Pectinaria granulata","130593",130593,33,"POSE","0280","1250","SS","D","T","Om","sed/pom/mic","De","SS-De","Pectinaria granulata"
"Pectinaria granulata","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Pectinariidae","Pectinaria","Pectinaria granulata","","","","Terebelliformia","","","","","","","","Pectinaria granulata","E4",1,1999,1,"E4",1,"Pectinaria granulata","130593",130593,44,"POSE","0280","1250","SS","D","T","Om","sed/pom/mic","De","SS-De","Pectinaria granulata"
"Pectinaria granulata","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Pectinariidae","Pectinaria","Pectinaria granulata","","","","Terebelliformia","","","","","","","","Pectinaria granulata","E3C",2,2015,1,"E3",2,"Pectinaria granulata","130593",130593,17,"POSE","0280","1250","SS","D","T","Om","sed/pom/mic","De","SS-De","Pectinaria granulata"
"Pectinaria granulata","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Pectinariidae","Pectinaria","Pectinaria granulata","","","","Terebelliformia","","","","","","","","Pectinaria granulata","U1A",2,2013,1,"U1",2,"Pectinaria granulata","130593",130593,17,"POSE","0280","1250","SS","D","T","Om","sed/pom/mic","De","SS-De","Pectinaria granulata"
"Pectinaria granulata","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Pectinariidae","Pectinaria","Pectinaria granulata","","","","Terebelliformia","","","","","","","","Pectinaria granulata","A7",1,1999,1,"A7",1,"Pectinaria granulata","130593",130593,44,"POSE","0280","1250","SS","D","T","Om","sed/pom/mic","De","SS-De","Pectinaria granulata"
"Pectinaria granulata","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Pectinariidae","Pectinaria","Pectinaria granulata","","","","Terebelliformia","","","","","","","","Pectinaria granulata","B5",12,1999,1,"B5",12,"Pectinaria granulata","130593",130593,533,"POSE","0280","1250","SS","D","T","Om","sed/pom/mic","De","SS-De","Pectinaria granulata"
"Pectinaria granulata","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Pectinariidae","Pectinaria","Pectinaria granulata","","","","Terebelliformia","","","","","","","","Pectinaria granulata","E3A",2,2015,1,"E3",2,"Pectinaria granulata","130593",130593,17,"POSE","0280","1250","SS","D","T","Om","sed/pom/mic","De","SS-De","Pectinaria granulata"
